"1",19
"2",34
"3",4
"4",28
"5",8
"6",2
"7",18
"8",7
"9",10
"10",10
"11",11
"12",40
"13",1
"14",2
"15",36
"16",12
"17",13
"18",10
"19",32
"20",18
"21",2
"22",18
"23",29
"24",12
"25",5
"26",32
"27",7
"28",2
"29",18
"30",6
"31",29
"32",39
"33",2
"34",34
"35",11
"36",30
"37",3
"38",31
"39",13
"40",8
"41",7
"42",1
"43",10
"44",37
"45",10
"46",20
"47",29
"48",39
"49",20
"50",32
"51",6
"52",6
"53",40
"54",22
"55",7
"56",7
"57",13
"58",4
"59",41
"60",3
