"1",20
"2",14
"3",16
"4",12
"5",28
"6",17
"7",8
"8",11
"9",2
"10",14
"11",27
"12",20
"13",25
"14",6
"15",27
"16",11
"17",15
"18",10
"19",13
"20",3
"21",14
"22",24
"23",13
"24",29
"25",2
"26",12
"27",23
"28",11
"29",29
"30",10
"31",8
"32",8
"33",24
"34",13
"35",31
"36",26
"37",11
"38",16
"39",11
"40",3
"41",12
"42",20
"43",11
"44",28
"45",18
"46",5
"47",29
"48",25
"49",22
"50",18
"51",15
"52",31
"53",9
"54",28
"55",5
"56",13
"57",12
"58",30
"59",27
"60",25
