"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",3260,8040,7366,7573,3740,3772,4975,8907,7050,6891,3234,8893,8444,6459,4925,7177,7595,3290,8185,5229,4345,3896,8309,6616,5804,4246,5589,5041,8629,3278,6485,8932,7360,5716,4562,7670,3390,7657,3597,6667,6151,6940,4858,8540,6143,3497,7759,6796,8703,6238,7265,8193,3930,7129,5205,6197,4242,7632,5602,8089,3174,6713,3097,6015,8375,6657,6548,5221,7872,4867,3166,6325,6661,5511,6891,5144,6108,5526,5194,4156,6568,5055,8470,3319,3918,4031,8818,7109,3255,3460,3227,6260,7811,4868,5749,7674,6080,4515,5759,6332
"2",8281,5578,7639,7383,5225,4491,8479,5918,5263,6325,3715,6927,6288,5802,5910,6059,6008,8415,5741,4887,8659,3338,6799,3090,4168,4920,8175,3704,8793,3594,7160,3214,3247,6711,4272,8971,8358,5365,3981,4463,4064,5314,4482,4742,3544,7586,4547,5384,4862,6479,4781,4192,4516,5451,6284,8453,3235,3694,4335,8499,4660,4138,4916,6633,3801,3023,8317,3100,7538,8660,3537,8880,7169,3193,6543,3247,5904,5546,4038,6801,8146,7006,6934,5185,5538,3768,6919,4347,6750,4633,3949,4782,8507,7518,5061,6900,7811,8030,5524,8376
"3",6747,3616,3953,5664,5583,5139,8331,7826,7620,7614,8189,8401,4307,7611,5146,8801,8828,8033,7155,7402,4471,4390,4630,7648,5054,4771,5961,4762,6521,7363,7477,8303,7314,4649,4656,3964,6588,5678,6971,4055,7934,3017,7221,5863,4373,4384,3882,5436,3983,7259,7328,4116,5872,5598,3986,3503,6149,7205,6067,5818,6698,4543,4875,3478,8171,8993,3766,7141,6459,7442,5460,5631,6143,6380,6597,5371,5651,8889,5192,7398,7727,8167,7479,4453,4533,5248,3924,7422,6238,5166,4339,4571,7455,5597,4816,5086,6602,4656,8802,6437
"4",8055,4453,5973,8371,5009,6000,3330,7257,6491,7881,5592,5956,7531,3128,5967,5785,4350,4477,4162,8023,4505,6577,8572,7800,7537,3214,4714,4639,3109,5209,3439,5173,5689,3625,8158,8038,4253,5311,7293,7869,4885,4839,6208,3712,7519,4267,3834,4942,6038,4171,8622,5392,8393,5964,4225,5602,8445,6000,8401,4255,8901,3148,8690,4917,8739,3425,7412,4583,3575,6721,3810,4797,5500,5977,4014,4272,3515,6647,7749,3830,7291,7144,4383,6817,3037,6080,8888,3324,6941,4494,4615,8491,7607,3303,7546,5755,5369,8504,4057,8251
"5",8270,5772,5503,5570,8152,3832,3769,3546,7806,6444,8369,5981,5695,7682,6770,4333,7797,3698,3140,3907,6838,4915,6003,6421,6098,4156,6019,7121,5944,7771,8531,4912,3965,6262,7268,6464,5804,8041,4332,8911,5712,3005,7365,7412,3977,7743,7869,4243,4705,7948,7746,7125,3726,6593,7215,6126,8893,7373,4551,6136,4138,7469,7452,7091,8917,3243,4359,6675,4775,8640,5902,5829,8067,7311,5125,4562,5111,7600,4611,4039,4812,5184,7618,8036,3777,3159,5649,5920,8076,5165,3081,8053,7303,7703,4486,6859,3962,4572,6931,4078
"6",6067,3642,5739,7432,4530,4365,5681,8379,7257,6677,7907,8933,4049,5140,5449,6920,3963,7312,8670,3165,7782,3333,7227,3462,5647,7583,3434,6055,6332,3442,7589,7319,5601,6917,8009,8644,5839,4400,5732,4358,7706,5693,4099,4878,7178,3296,4328,7496,8160,7017,6973,3738,3845,3221,8949,8140,7250,6754,5428,7371,8350,3243,7377,4357,3709,4227,3545,7960,7812,4665,4149,3098,6674,7493,7884,3581,5517,5270,5251,7055,7280,6361,5944,4732,4984,7041,4851,8768,7130,3525,4794,4373,5831,7663,8186,4896,7463,8580,3037,7293
"7",5230,8029,3709,3526,7931,8604,6058,8545,3557,3559,7174,8776,8327,8440,5546,4452,6011,6110,8296,8483,5740,8390,4115,6596,5032,5944,7244,3753,4473,4445,7105,7774,4275,3586,3473,7263,8771,6751,7492,7407,3287,4739,6362,6980,5683,6430,8351,3693,7889,3398,4317,6157,5543,7637,3050,4221,4465,3108,4115,4666,6148,4163,6653,5226,3471,8986,3321,7765,6549,8441,8678,3820,5584,3378,3832,3049,8171,3182,7588,6265,6841,8604,3623,3021,3044,8585,8354,3655,6581,7095,5874,8394,5330,3050,5755,4818,3896,7142,5097,8345
"8",8186,5938,3040,7755,3405,5987,5797,5649,5132,7041,7801,7967,7746,4661,7423,7097,5701,6338,6811,3592,5002,4997,6558,8458,8686,4034,4776,8547,7352,7635,8685,3439,7895,8579,6103,5301,5630,7720,5345,4598,8633,4815,3313,7598,3872,4982,3648,4649,8222,3541,4180,6903,6000,7284,6646,3226,8084,3835,4619,8271,6122,5093,3084,8712,4123,3599,4902,8546,3085,4774,8736,4472,7535,3021,3510,6819,5994,6122,7411,4494,5961,8602,6696,7387,3887,8763,5051,3187,5765,4203,8711,5736,8131,4089,4920,7069,6875,6382,8171,6695
"9",8783,8644,6159,6320,7272,5098,3881,5842,5256,4193,3854,7423,8398,5102,7488,7783,4292,7858,5556,3470,7783,6831,6161,7772,4877,8669,5624,3905,4386,8495,8141,3008,6733,8359,6184,6112,7270,8662,6617,5446,6611,3466,7051,6769,5293,5765,7360,4278,6784,7521,4097,6968,4052,3632,4965,6154,3993,5226,8861,4952,8780,4736,8709,4045,4367,4165,6347,6283,6108,7631,4366,7589,5349,4010,5523,4053,3375,8009,4730,6800,8030,5987,5807,6266,7087,5353,4559,7371,7219,4595,5608,4484,6978,3584,7407,8862,6119,8926,8125,3614
"10",5612,8321,6422,8790,4568,8538,6263,6236,4616,7965,5757,5005,4772,5774,5599,4007,5907,6364,6997,3790,6688,7793,5781,3152,6271,5555,8733,8825,6816,5971,5841,6011,4678,5409,3720,4196,7623,8495,8674,4232,6471,7268,8012,3310,7040,6045,4174,6754,4755,3302,7850,5944,6417,6930,5172,3651,3997,8370,6702,6590,7000,4545,4314,3262,3174,3927,6612,8534,6339,3309,8536,5225,5039,4739,8780,6422,3492,5948,3888,6642,3755,4251,3807,6296,6778,5053,8634,7117,7074,8299,7552,7779,6914,8673,7873,6000,5968,7549,5481,7675
