"1",20
"2",13
"3",7
"4",75
"5",43
"6",34
"7",18
"8",72
"9",76
"10",40
"11",34
"12",50
"13",25
"14",71
"15",21
"16",15
"17",60
"18",26
"19",37
"20",27
"21",74
"22",52
"23",52
"24",1
"25",75
"26",42
"27",74
"28",73
"29",43
"30",31
"31",49
"32",18
"33",4
"34",47
"35",65
"36",78
"37",30
"38",49
"39",37
"40",51
"41",16
"42",36
"43",32
"44",73
"45",50
"46",65
"47",40
"48",54
"49",22
"50",4
"51",26
"52",13
"53",48
"54",31
"55",72
"56",13
"57",56
"58",65
"59",24
"60",51
