"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1",33,5,31,21,10,8,17,32,16,21,17,5,14,10,16,28,31,10,15,34,8,27,27,17,12,31,29,25,16,15,6,16,27,13,14,35,31,14,12,7,17,34,7,20,7,29,23,11,31,8,12,33,18,26,33,29,13,26,25,23
"2",31,14,5,33,27,12,32,24,9,20,33,16,33,30,9,13,32,7,34,29,15,6,25,29,28,5,21,7,28,22,6,35,10,22,25,23,5,27,9,23,5,11,15,19,34,24,22,18,32,5,25,15,29,7,8,6,8,6,29,14
"3",26,14,6,8,18,21,35,10,18,12,23,19,21,24,8,7,25,8,33,7,18,25,14,19,9,16,19,26,31,34,5,29,8,25,19,5,29,20,26,31,26,26,14,26,6,11,31,34,27,13,28,18,9,24,12,18,33,18,6,25
"4",24,22,5,19,30,9,20,5,14,21,11,20,14,30,27,12,26,29,19,28,7,9,21,29,13,35,25,24,7,19,20,9,15,35,28,25,10,5,34,30,30,26,14,19,29,10,20,31,14,11,18,20,17,16,20,35,5,30,29,7
"5",32,17,5,5,27,7,12,14,18,9,5,26,22,33,8,24,31,15,27,29,33,7,18,6,13,31,12,17,11,28,30,22,24,35,25,29,35,28,9,35,11,30,7,14,15,15,10,5,7,24,6,8,14,6,28,24,30,25,34,27
"6",22,13,15,18,20,17,13,14,15,6,25,13,11,15,32,14,26,16,35,20,24,6,30,30,32,28,33,35,19,17,12,20,8,25,21,18,13,33,25,24,26,15,8,31,25,11,32,7,7,24,22,10,30,16,27,7,23,27,14,20
"7",28,19,35,29,27,27,34,21,24,25,19,9,18,6,35,34,11,19,18,27,31,22,33,17,27,26,22,15,5,28,24,5,31,30,14,16,16,17,34,32,8,35,14,23,6,6,30,21,8,27,31,8,14,31,19,17,17,13,30,32
"8",31,35,10,32,23,7,31,17,6,25,22,6,30,12,23,29,35,10,24,30,34,12,12,10,17,22,22,30,32,28,30,5,15,8,35,27,23,28,12,14,20,31,5,20,16,31,31,33,13,7,13,6,24,31,8,11,26,11,7,34
"9",21,26,29,35,24,22,11,30,30,9,30,10,25,20,24,16,8,20,25,29,34,30,13,19,22,34,20,11,34,28,11,13,28,13,30,21,28,22,26,34,6,31,17,35,11,12,6,19,19,26,7,30,8,17,32,33,23,18,24,14
"10",34,13,18,7,30,16,35,34,23,12,9,20,6,20,13,8,7,5,30,18,21,12,30,35,10,27,27,22,19,35,12,12,7,23,8,11,29,33,8,31,16,32,35,19,15,6,30,16,22,13,6,16,31,10,32,30,22,10,31,24
"11",6,8,29,19,28,7,32,6,8,23,31,27,15,8,34,18,13,21,13,15,6,12,32,10,30,35,10,29,31,5,16,35,9,5,21,15,24,28,31,25,21,33,16,22,35,31,15,31,30,16,23,15,29,11,23,32,26,18,5,14
"12",14,32,33,17,33,25,24,7,26,28,19,30,6,31,17,12,7,29,16,21,22,17,9,19,6,29,17,19,28,16,30,20,16,24,9,16,25,18,19,20,8,29,14,18,7,31,28,15,13,21,12,23,30,11,19,33,17,11,34,10
"13",31,21,31,6,30,20,9,27,33,13,35,14,21,11,29,18,16,17,19,7,16,30,25,9,24,19,31,21,7,7,8,11,21,23,11,27,10,13,27,29,11,9,20,24,32,26,17,17,14,24,13,18,16,31,22,15,15,28,16,21
"14",27,22,6,26,17,30,24,16,29,15,11,28,17,25,30,5,15,9,14,12,18,30,12,31,26,32,30,31,5,17,17,21,22,32,30,28,23,9,10,9,10,25,35,26,12,25,15,11,24,13,28,34,29,22,14,11,5,30,16,35
"15",29,28,21,26,21,10,8,25,8,32,33,11,6,27,26,19,12,15,22,11,12,31,11,12,17,30,15,5,14,35,35,25,5,14,18,26,28,21,17,13,25,32,19,31,30,14,7,6,28,25,19,34,11,28,28,20,10,16,21,8
"16",33,30,9,16,10,17,6,32,26,25,17,13,30,20,32,9,5,5,27,26,6,35,25,12,13,29,17,12,19,35,29,34,30,11,19,12,15,8,29,25,5,11,5,5,35,23,30,30,6,34,27,29,28,27,35,11,12,27,10,32
"17",35,14,23,21,17,32,17,21,25,20,17,11,26,13,26,35,15,18,10,34,34,12,33,7,30,19,23,15,6,14,29,31,6,23,24,29,22,10,33,10,13,32,28,18,9,6,28,23,19,22,30,32,35,16,35,10,34,27,17,17
"18",6,5,30,29,28,16,33,16,19,10,34,23,15,29,17,22,13,21,22,6,29,26,13,17,33,20,16,30,26,18,12,11,29,23,17,20,17,18,27,12,20,20,35,31,22,10,14,10,27,30,35,28,9,16,24,20,6,6,17,12
"19",17,26,11,32,14,21,31,23,34,11,12,34,5,6,27,29,17,18,29,16,31,34,29,27,6,27,25,24,10,29,29,11,24,5,10,21,22,9,24,33,7,17,29,22,15,17,13,34,7,9,6,7,20,11,31,8,34,28,22,16
"20",35,18,25,33,19,28,19,15,23,13,23,33,27,11,31,7,31,18,14,27,15,6,9,23,28,11,34,14,35,31,34,25,24,33,34,13,15,34,11,10,9,11,23,10,11,15,34,7,24,28,6,34,26,27,6,29,26,12,18,18
