"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",9810,14534,25209,22667,25210,10227,21988,18316,17036,17927,20681,12819,23298,13825,20960,19922,21046,11553,20422,12830,25542,11546,10673,23639,20882,23675,20961,8381,13766,13476,20026,22515,16218,10672,23964,18501,22444,11931,19630,8387,20368,13269,14717,12360,13518,9744,15317,12169,21799,13514,10881,23427,10858,10350,13925,16021,8335,21886,21896,20923,22011,6582,14023,10062,6668,14669,25070,11431,6956,23925,14764,24600,7031,23729,22788,16814,22898,22306,18348,16321,8182,10437,23830,7113,25094,17210,6670,11144,24893,20188,8885,22342,12855,21624,18005,16864,17240,9115,15660,25053
"2",21312,21760,15788,12283,21547,8447,22643,21304,14645,24277,17434,9425,17856,19686,14346,18212,10969,11554,17786,12455,17673,11588,24523,15829,18237,23237,9708,22377,9497,11540,16961,20767,11972,12494,24333,23577,11034,21837,12349,14179,14263,19004,19484,11232,22703,7650,17352,24714,24361,18034,6975,19356,24954,23363,25035,24944,23660,12975,7842,16408,9984,8563,14838,20090,21635,22014,13405,9961,12684,13680,11077,10819,25418,16057,21140,15677,9906,23363,22304,13639,14046,25335,8637,22835,21941,20589,10414,10025,20257,24903,21972,11167,19822,19789,13109,16344,7767,23116,19338,23970
"3",18445,13554,25572,18821,14068,15397,10731,16596,14513,21524,15388,6473,17431,15845,24803,6438,21264,18423,10734,20450,19707,21008,6462,6757,14531,23249,18730,25242,16965,15057,13061,22507,6493,20957,17775,22918,6760,11356,12519,21325,12716,18509,25088,21353,8342,6514,15963,7775,24512,21422,7770,6988,24587,10343,17178,10865,18099,8868,20085,10139,20928,22814,23491,24931,14682,24168,8528,24995,13904,16441,10857,18623,24148,11197,13120,21927,10796,15138,16333,7817,11413,16894,23079,20838,11874,10795,25101,24889,12862,16353,7775,15118,21595,22371,11762,22347,14011,17091,8207,18217
"4",9785,17485,13555,16024,11311,21519,12431,12260,20497,13592,14108,13596,7939,16164,18100,14344,13455,22174,18238,15468,17457,19930,7968,19708,13872,19520,11008,9720,10171,8745,22948,13241,14224,10613,19186,12508,24742,10661,18194,24333,9723,22712,15769,23223,13962,19377,14192,22925,16711,23230,13974,18039,8870,17299,7033,19857,12634,15561,22011,13713,11903,9235,12128,23489,17226,25432,19053,11051,23947,22332,15693,10813,14354,21934,11195,16330,20871,23817,24629,20815,18643,23373,7103,21208,9663,9871,8610,18908,25345,25353,15650,19374,19148,16887,10759,20243,24913,12194,24692,9684
"5",6412,20699,10457,10228,7914,10237,21773,20691,24305,6805,12284,21528,11340,20452,14569,24809,17432,23580,16562,16979,12833,18428,7961,19926,20437,16963,6501,13239,25295,8745,14157,25523,13216,7241,9487,24534,18517,22910,10223,6547,22461,10674,9060,14638,9071,17809,25487,12382,18178,12616,13435,17388,10116,21127,17732,25011,20304,10882,20532,12766,21115,15221,10832,8837,6940,20091,20555,8289,13386,25046,13739,18079,9960,19896,13007,17320,24859,17340,12891,14396,13360,20817,16089,23078,11798,9654,22879,9121,16887,24899,16139,9628,15876,10767,11131,23872,8125,8131,13717,25029
"6",8656,20699,16568,9790,22662,21755,17459,7699,13834,8699,8462,24821,25177,23010,23624,18794,22461,9842,19284,14999,7212,24395,7592,24016,19516,17415,24540,14231,10617,18750,18208,14620,11647,12024,15499,12373,8669,7047,21650,13512,20738,23288,13713,7074,7421,12010,24952,22779,8141,15612,22461,7061,8829,22461,24107,23900,11905,23714,21170,7010,6582,11431,13932,10326,8819,18086,23943,16415,23720,22426,10331,9965,16435,11389,12222,9699,23053,19761,8199,19321,14777,20147,20138,8167,11407,12916,11866,13430,18901,7081,6646,22350,19143,20169,10750,18001,16868,23410,7757,10384
"7",24081,20354,7158,22991,13848,14060,18470,23647,14943,13165,7171,20497,11512,12261,7711,7953,22186,15834,21496,18834,17462,13598,21714,24283,17658,18130,16982,14943,12479,11203,24406,14203,10747,23518,22276,14554,19504,22713,24770,11324,23624,18739,13488,8731,18503,23586,11611,9741,15524,11998,23151,21451,15531,20975,17758,7279,7874,19385,16251,18040,12143,11469,10893,20878,25465,24330,11118,19610,22444,7991,14675,9770,16448,7001,14656,22793,18869,24175,17185,14660,11766,21955,8936,25335,17575,16829,11364,14889,6897,7796,22878,14363,9656,24398,8575,22358,16344,22365,20180,19777
"8",7694,8668,10479,22216,21306,17703,21737,7732,12837,8996,10940,17881,11347,9039,6451,24063,22382,10283,6460,21438,10184,22227,20354,14600,7648,25272,15500,12351,15065,11602,23274,22498,20030,16244,14245,20354,24389,9093,12523,22677,7271,13812,25246,19614,9096,17135,8774,19990,10833,12146,13064,20503,24579,25391,18279,15983,8337,15216,19844,9190,8518,20934,13427,20313,21941,8051,15595,12124,8276,24963,13684,16069,19446,20117,16434,7848,24602,22039,13121,21900,8946,10816,9901,7790,20675,24910,11360,12658,18392,12175,22884,9659,7092,12875,17614,20168,20243,21612,20178,21808
"9",12303,8652,23331,9405,11308,12032,22217,18841,8668,10921,16597,10262,20716,13595,9781,22643,11559,20455,15458,18536,24253,11205,18124,15831,25022,11575,9265,14582,21462,17842,19278,16264,24766,12529,21334,7663,21412,8847,21340,20952,22936,12385,19604,8773,10367,15224,23935,11104,12610,12163,9175,20283,16017,18047,7849,23436,19534,24566,10371,7007,22392,13424,14809,15180,13679,11076,23466,15206,25414,14666,12114,8073,13692,23476,25153,8934,23803,8193,22089,14943,14946,13372,10798,12866,6674,13080,20120,19898,16146,19142,21212,17111,12635,6864,18372,21244,24863,23784,19801,10059
"10",9413,11301,16205,19947,14518,14065,6800,15781,10484,17943,15446,22179,21270,15374,21284,10524,8712,21725,10551,9488,21002,6483,25277,14606,10179,15707,19660,7985,10164,10981,13280,19639,18744,8398,6528,14618,21784,17372,6745,17751,14463,24917,11098,23940,21651,18276,22059,20283,21117,7767,8504,21682,20561,18573,7006,23659,19878,21667,11387,7897,14824,25089,12945,8303,11885,25093,23750,14915,23761,12640,13602,14047,24182,8233,17975,21861,24854,8626,14358,9143,12684,11613,12920,12646,7801,7773,23102,11734,8229,9858,25130,14367,8137,20169,6860,9116,19800,17989,17991,6920
